Date,DayOfWeek,Avail,Total,Indv,Multi,Blocks,Occ,Ad,Ch,Inf,Accomm,FB,Other,NonRevenue,TotalRevenue,GrandTotal,CumulativeAccomm,CumulativeFB,CumulativeOther,CumulativeTotalRevenue,CumulativeNonRevenue,CumulativeGrandTotal,ARR,APR,Yield,Blked,ROOS,DFS,Waitlist,InStock,RatePlanRevenue
01/01/2022 00:00,Saturday,12,84,74,10,0,78.5,160,0,0,8841.03,241.3,0,0,9082.33,9082.33,8841.03,241.3,0,9082.33,0,9082.33,105.25,100.91,82.63,0,11,0,0,107,8476.24
02/01/2022 00:00,Sunday,10,78,68,10,0,72.9,146,0,0,5090.23,163.2,0,0,5253.43,5253.43,13931.26,404.5,0,14335.76,0,14335.76,65.26,62.77,47.57,0,19,0,0,107,4896.06
03/01/2022 00:00,Monday,17,76,74,2,0,71.03,138,1,0,4834.24,140.7,50,0,5024.94,5024.94,18765.5,545.2,50,19360.7,0,19360.7,63.61,63.51,45.18,0,14,0,0,107,4827.1
04/01/2022 00:00,Tuesday,33,61,59,2,0,57.01,114,0,0,4195.61,192.7,150,0,4538.31,4538.31,22961.11,737.9,200,23899.01,0,23899.01,68.78,67.27,39.21,0,13,0,0,107,4103.39
05/01/2022 00:00,Wednesday,31,62,57,5,0,57.94,114,4,0,3986.54,253.3,0,0,4239.84,4239.84,26947.65,991.2,200,28138.85,0,28138.85,64.3,66.71,37.26,0,14,0,0,107,4136.04
06/01/2022 00:00,Thursday,28,67,63,4,0,62.62,125,2,0,4369.36,374.6,0,0,4743.96,4743.96,31317.01,1365.8,200,32882.81,0,32882.81,65.21,65.75,40.84,0,12,0,0,107,4404.94
07/01/2022 00:00,Friday,21,72,64,8,0,67.29,131,2,0,5805.73,370.9,0,0,6176.63,6176.63,37122.74,1736.7,200,39059.44,0,39059.44,80.64,80.18,54.26,0,14,0,0,107,5772.66
08/01/2022 00:00,Saturday,20,69,63,6,0,64.49,126,2,0,6315.77,287.7,100,0,6703.47,6703.47,43438.51,2024.4,300,45762.91,0,45762.91,91.53,91.28,59.03,0,18,0,0,107,6298.44
09/01/2022 00:00,Sunday,47,40,40,0,0,37.38,67,0,0,2479.83,187.2,300,0,2967.03,2967.03,45918.34,2211.6,600,48729.94,0,48729.94,62,63.22,23.18,0,20,0,0,107,2528.83
10/01/2022 00:00,Monday,55,36,36,0,0,33.64,58,1,0,2288.14,123.75,0,0,2411.89,2411.89,48206.48,2335.35,600,51141.83,0,51141.83,63.56,65.16,21.38,0,16,0,0,107,2345.64
11/01/2022 00:00,Tuesday,53,38,38,0,0,35.51,62,1,0,2439.71,135.9,0,0,2575.61,2575.61,50646.19,2471.25,600,53717.44,0,53717.44,64.2,62.61,22.8,0,16,0,0,107,2379.21
12/01/2022 00:00,Wednesday,49,41,39,2,0,38.32,65,0,0,2505,171.6,0,0,2676.6,2676.6,53151.19,2642.85,600,56394.04,0,56394.04,61.1,62.5,23.41,0,17,0,0,107,2562.5
13/01/2022 00:00,Thursday,44,48,48,0,0,44.86,76,0,0,3038.24,140.7,250,0,3428.94,3428.94,56189.43,2783.55,850,59822.98,0,59822.98,63.3,62.59,28.39,0,15,0,0,107,3004.22
14/01/2022 00:00,Friday,20,72,70,2,0,67.29,128,1,0,5984.11,269,0,0,6253.11,6253.11,62173.54,3052.55,850,66076.09,0,66076.09,83.11,81.23,55.93,0,15,0,0,107,5848.63
15/01/2022 00:00,Saturday,7,73,71,2,0,68.22,136,0,0,6791.73,298.2,0,0,7089.93,7089.93,68965.27,3350.75,850,73166.02,0,73166.02,93.04,94.46,63.47,0,27,0,0,107,6895.23
16/01/2022 00:00,Sunday,33,49,45,4,0,45.79,87,3,0,3261.11,251.6,150,0,3662.71,3662.71,72226.38,3602.35,1000,76828.73,0,76828.73,66.55,67.96,30.48,0,25,0,0,107,3330.11
17/01/2022 00:00,Monday,43,43,37,6,0,40.19,69,3,0,3105.18,63.8,300,0,3468.98,3468.98,75331.56,3666.15,1300,80297.71,0,80297.71,72.21,62.36,29.02,0,21,0,0,107,2681.36
18/01/2022 00:00,Tuesday,37,43,41,2,0,40.19,71,0,0,2975.64,95.5,-150,0,2921.14,2921.14,78307.2,3761.65,1150,83218.85,0,83218.85,69.2,65.98,27.81,0,27,0,0,107,2837.14
19/01/2022 00:00,Wednesday,45,49,47,2,0,45.79,80,1,0,3088.03,126.5,0,0,3214.53,3214.53,81395.23,3888.15,1150,86433.38,0,86433.38,63.02,62.09,28.86,0,13,0,0,107,3042.51
20/01/2022 00:00,Thursday,52,44,42,2,0,41.12,71,0,0,2530.92,73.9,0,0,2604.82,2604.82,83926.15,3962.05,1150,89038.2,0,89038.2,57.52,60.96,23.65,0,11,0,0,107,2682.19
21/01/2022 00:00,Friday,17,79,67,12,0,73.83,150,1,0,6630.14,265.4,150,0,7045.54,7045.54,90556.29,4227.45,1300,96083.74,0,96083.74,83.93,84.67,61.96,0,11,0,0,107,6688.68
22/01/2022 00:00,Saturday,5,91,73,18,0,85.05,173,1,0,9267.41,438,0,0,9705.41,9705.41,99823.7,4665.45,1300,105789.15,0,105789.15,101.84,103.1,86.61,0,11,0,0,107,9382.41
23/01/2022 00:00,Sunday,36,60,52,8,0,56.07,106,0,0,3828.46,227.1,0,0,4055.56,4055.56,103652.16,4892.55,1300,109844.71,0,109844.71,63.81,61.75,35.78,0,11,0,0,107,3704.94
24/01/2022 00:00,Monday,46,45,41,4,0,42.06,75,0,0,2679.54,126.5,0,0,2806.04,2806.04,106331.7,5019.05,1300,112650.75,0,112650.75,59.55,62.28,25.04,0,16,0,0,107,2802.65
25/01/2022 00:00,Tuesday,45,52,43,9,0,48.6,81,0,0,3140.02,247.6,0,0,3387.62,3387.62,109471.72,5266.65,1300,116038.37,0,116038.37,60.39,63.48,29.35,0,10,0,0,107,3301.02
26/01/2022 00:00,Wednesday,37,58,56,2,0,54.21,103,0,0,3618.7,153.5,0,0,3772.2,3772.2,113090.42,5420.15,1300,119810.57,0,119810.57,62.39,62.62,33.82,0,12,0,0,107,3631.91
27/01/2022 00:00,Thursday,16,78,73,5,0,72.9,139,0,0,4012.75,295.55,0,0,4308.3,4308.3,117103.17,5715.7,1300,124118.87,0,124118.87,51.45,59.83,37.5,0,13,0,0,107,4666.63
28/01/2022 00:00,Friday,9,77,72,5,0,71.96,143,1,0,7425.72,429.9,0,0,7855.62,7855.62,124528.89,6145.6,1300,131974.49,0,131974.49,96.44,89.19,69.4,0,21,0,0,107,6867.41
29/01/2022 00:00,Saturday,9,84,84,0,0,78.5,158,1,0,9193.38,525.2,0,0,9718.58,9718.58,133722.27,6670.8,1300,141693.07,0,141693.07,109.45,110.27,85.92,0,14,0,0,107,9262.38
30/01/2022 00:00,Sunday,23,70,70,0,0,65.42,124,0,0,4188.24,215.9,0,0,4404.14,4404.14,137910.51,6886.7,1300,146097.21,0,146097.21,59.83,60.49,39.14,0,14,0,0,107,4234.24
31/01/2022 00:00,Monday,26,64,64,0,0,59.81,107,0,0,4076.63,138,0,0,4214.63,4214.63,141987.14,7024.7,1300,150311.84,0,150311.84,63.7,63.66,38.1,0,17,0,0,107,4074.51
01/02/2022 00:00,Tuesday,10,81,74,7,0,75.7,132,0,0,5168.57,470.2,0,0,5638.77,5638.77,147155.71,7494.9,1300,155950.61,0,155950.61,63.81,65.66,48.3,0,16,0,0,107,5318.07
02/02/2022 00:00,Wednesday,19,75,73,2,0,70.09,133,0,0,4883.3,264.8,0,0,5148.1,5148.1,152039.01,7759.7,1300,161098.71,0,161098.71,65.11,66.49,45.64,0,13,0,0,107,4986.8
03/02/2022 00:00,Thursday,17,76,60,16,0,71.03,128,0,0,4908.15,376.95,0,0,5285.1,5285.1,156947.16,8136.65,1300,166383.81,0,166383.81,64.58,66.54,45.87,0,14,0,0,107,5057.21
04/02/2022 00:00,Friday,19,77,56,21,0,71.96,144,0,0,10719.54,651.3,0,0,11370.84,11370.84,167666.7,8787.95,1300,177754.65,0,177754.65,139.21,142.5,100.18,0,11,0,0,107,10972.54
05/02/2022 00:00,Saturday,17,79,54,25,0,73.83,148,0,0,15613.96,594,0,0,16207.96,16207.96,183280.66,9381.95,1300,193962.61,0,193962.61,197.65,198.4,145.92,0,11,0,0,107,15673.95
06/02/2022 00:00,Sunday,40,56,45,11,0,52.34,104,1,0,3883.43,412.5,0,0,4295.93,4295.93,187164.09,9794.45,1300,198258.54,0,198258.54,69.35,70.37,36.29,0,11,0,0,107,3940.93
07/02/2022 00:00,Monday,34,58,47,11,0,54.21,100,1,0,3820.99,166.6,0,0,3987.59,3987.59,190985.08,9961.05,1300,202246.13,0,202246.13,65.88,66.11,35.71,0,15,0,0,107,3834.2
08/02/2022 00:00,Tuesday,30,66,55,11,0,61.68,109,1,0,4279.47,309.1,0,0,4588.57,4588.57,195264.55,10270.15,1300,206834.7,0,206834.7,64.84,65.19,40,0,11,0,0,107,4302.62
09/02/2022 00:00,Wednesday,34,62,60,2,0,57.94,105,1,0,4088.98,172,0,0,4260.98,4260.98,199353.53,10442.15,1300,211095.68,0,211095.68,65.95,65.58,38.21,0,11,0,0,107,4066.13
10/02/2022 00:00,Thursday,30,64,62,2,0,59.81,114,1,0,4380.61,386.1,0,0,4766.71,4766.71,203734.14,10828.25,1300,215862.39,0,215862.39,68.45,68.17,40.94,0,13,0,0,107,4362.81
11/02/2022 00:00,Friday,12,81,71,10,0,75.7,154,1,0,8472.2,472.7,0,0,8944.9,8944.9,212206.34,11300.95,1300,224807.29,0,224807.29,104.6,105.21,79.18,0,14,0,0,107,8521.98
12/02/2022 00:00,Saturday,12,82,68,14,0,76.64,155,1,0,9810.47,436.75,0,0,10247.22,10247.22,222016.81,11737.7,1300,235054.51,0,235054.51,119.64,123.2,91.69,0,13,0,0,107,10102
13/02/2022 00:00,Sunday,22,72,58,14,0,67.29,135,0,0,5739.79,490.8,0,0,6230.59,6230.59,227756.6,12228.5,1300,241285.1,0,241285.1,79.72,78.47,53.64,0,13,0,0,107,5650.01
14/02/2022 00:00,Monday,25,71,67,4,0,66.36,128,1,0,5335.04,397,0,0,5732.04,5732.04,233091.64,12625.5,1300,247017.14,0,247017.14,75.14,74.06,49.86,0,11,0,0,107,5258.14
15/02/2022 00:00,Tuesday,14,78,64,14,0,72.9,123,1,0,5415.37,491.75,0,0,5907.12,5907.12,238507.01,13117.25,1300,252924.26,0,252924.26,69.43,69.96,50.61,0,15,0,0,107,5457.24
16/02/2022 00:00,Wednesday,17,76,71,5,0,71.03,130,1,0,5030.28,319.1,0,0,5349.38,5349.38,243537.29,13436.35,1300,258273.64,0,258273.64,66.19,69.46,47.01,0,14,0,0,107,5278.77
17/02/2022 00:00,Thursday,14,83,76,7,0,77.57,140,2,0,5812.13,495.5,0,0,6307.63,6307.63,249349.42,13931.85,1300,264581.27,0,264581.27,70.03,70.8,54.32,0,10,0,0,107,5876.52
18/02/2022 00:00,Friday,15,82,68,14,0,76.64,152,1,0,9129.59,513.9,0,0,9643.49,9643.49,258479.01,14445.75,1300,274224.76,0,274224.76,111.34,109.64,85.32,0,10,0,0,107,8990.58
19/02/2022 00:00,Saturday,14,84,72,12,0,78.5,162,2,0,10304.59,552.95,0,0,10857.54,10857.54,268783.6,14998.7,1300,285082.3,0,285082.3,122.67,123.91,96.3,0,9,0,0,107,10408.09
20/02/2022 00:00,Sunday,15,81,40,41,0,75.7,123,1,0,6580.64,1003.3,0,0,7583.94,7583.94,275364.24,16002,1300,292666.24,0,292666.24,81.24,87.35,61.5,0,11,0,0,107,7075.14
21/02/2022 00:00,Monday,12,79,40,39,0,73.83,115,2,0,6539.43,673.1,0,0,7212.53,7212.53,281903.67,16675.1,1300,299878.77,0,299878.77,82.78,86.04,61.12,0,16,0,0,107,6796.78
22/02/2022 00:00,Tuesday,1,96,45,51,0,89.72,132,1,0,7772.15,686.85,0,0,8459,8459,289675.82,17361.95,1300,308337.77,0,308337.77,80.96,85.91,72.64,0,10,0,0,107,8247.77
23/02/2022 00:00,Wednesday,8,89,46,43,0,83.18,127,1,0,7394.94,595.15,0,0,7990.09,7990.09,297070.76,17957.1,1300,316327.86,0,316327.86,83.09,87.87,69.11,0,10,0,0,107,7820.44
24/02/2022 00:00,Thursday,6,93,48,45,0,86.92,131,0,0,7633.13,833.2,0,0,8466.33,8466.33,304703.89,18790.3,1300,324794.19,0,324794.19,82.08,87.52,71.34,0,8,0,0,107,8139.13
25/02/2022 00:00,Friday,5,93,35,58,0,86.92,143,0,0,10730.14,799.35,0,0,11529.49,11529.49,315434.03,19589.65,1300,336323.68,0,336323.68,115.38,121.96,100.28,0,9,0,0,107,11342.04
26/02/2022 00:00,Saturday,9,90,68,22,0,84.11,171,1,0,11368.98,922.85,0,0,12291.83,12291.83,326803.01,20512.5,1300,348615.51,0,348615.51,126.32,129.04,106.25,0,8,0,0,107,11613.98
27/02/2022 00:00,Sunday,21,74,44,30,0,69.16,117,0,0,7185.32,649.1,0,0,7834.42,7834.42,333988.33,21161.6,1300,356449.93,0,356449.93,97.1,94.04,67.15,0,12,0,0,107,6959.32
28/02/2022 00:00,Monday,11,88,58,30,0,82.24,135,0,0,8951.19,685.8,0,0,9636.99,9636.99,342939.52,21847.4,1300,366086.92,0,366086.92,101.72,83.07,83.66,0,8,0,0,107,7309.86
01/03/2022 00:00,Tuesday,11,90,52,38,0,84.11,127,0,0,7008.81,593.4,150,0,7752.21,7752.21,349948.33,22440.8,1450,373839.13,0,373839.13,77.88,81.67,65.5,0,6,0,0,107,7350.31
02/03/2022 00:00,Wednesday,4,97,63,34,0,90.65,147,1,0,7764.27,679.5,21,0,8464.77,8464.77,357712.6,23120.3,1471,382303.9,0,382303.9,80.04,81.67,72.56,0,6,0,0,107,7922.24
03/03/2022 00:00,Thursday,1,100,61,39,0,93.46,156,1,0,8720.21,697.8,0,0,9418.01,9418.01,366432.81,23818.1,1471,391721.91,0,391721.91,87.2,92.38,81.5,0,6,0,0,107,9237.71
04/03/2022 00:00,Friday,3,97,56,41,0,91.59,158,1,0,11200.23,463.8,0,0,11664.03,11664.03,377633.04,24281.9,1471,403385.94,0,403385.94,115.47,120.28,104.68,0,6,0,0,107,11666.9
05/03/2022 00:00,Saturday,8,93,73,20,0,86.92,180,2,0,12748.62,403.25,0,0,13151.87,13151.87,390381.66,24685.15,1471,416537.81,0,416537.81,137.08,137.22,119.15,0,6,0,0,107,12761.24
06/03/2022 00:00,Sunday,13,87,67,20,0,81.31,162,1,0,6868.48,529.3,0,0,7397.78,7397.78,397250.14,25214.45,1471,423935.59,0,423935.59,78.95,80.53,64.19,0,7,0,0,107,7006.48
07/03/2022 00:00,Monday,14,83,71,12,0,77.57,145,1,0,6393.53,427.6,0,0,6821.13,6821.13,403643.67,25642.05,1471,430756.72,0,430756.72,77.03,75.94,59.75,0,10,0,0,107,6302.62
08/03/2022 00:00,Tuesday,5,94,77,17,0,87.85,155,1,0,7146.22,572.55,0,0,7718.77,7718.77,410789.89,26214.6,1471,438475.49,0,438475.49,76.02,79.33,66.79,0,8,0,0,107,7456.72
09/03/2022 00:00,Wednesday,7,92,82,10,0,85.98,145,0,0,7047.33,602.85,0,0,7650.18,7650.18,417837.22,26817.45,1471,446125.67,0,446125.67,76.6,79.03,65.86,0,8,0,0,107,7270.52
10/03/2022 00:00,Thursday,2,99,87,12,0,92.52,165,1,0,8050.53,1007.2,0,0,9057.73,9057.73,425887.75,27824.65,1471,455183.4,0,455183.4,81.32,81.27,75.24,0,6,0,0,107,8046.08
11/03/2022 00:00,Friday,1,100,82,18,0,93.46,183,2,0,15079.98,1174,0,0,16253.98,16253.98,440967.73,28998.65,1471,471437.38,0,471437.38,150.8,152.47,140.93,0,6,0,0,107,15246.98
12/03/2022 00:00,Saturday,3,98,86,12,0,91.59,186,1,0,18314.77,1565.95,0,0,19880.72,19880.72,459282.5,30564.6,1471,491318.1,0,491318.1,186.89,189.26,171.17,0,6,0,0,107,18547.77
13/03/2022 00:00,Sunday,8,92,84,8,0,85.98,169,1,0,8120.2,1470.6,0,0,9590.8,9590.8,467402.7,32035.2,1471,500908.9,0,500908.9,88.26,89.41,75.89,0,7,0,0,107,8225.42
14/03/2022 00:00,Monday,10,91,81,10,0,85.05,159,0,0,7382.66,520.95,0,0,7903.61,7903.61,474785.36,32556.15,1471,508812.51,0,508812.51,81.13,84.24,69,0,6,0,0,107,7665.96
15/03/2022 00:00,Tuesday,6,96,89,7,0,89.72,166,0,0,9070.7,151,0,0,9221.7,9221.7,483856.06,32707.15,1471,518034.21,0,518034.21,94.49,90.81,84.77,0,5,0,0,107,8717.85
16/03/2022 00:00,Wednesday,3,100,78,22,0,93.46,186,0,0,19988.17,1336.1,0,0,21324.27,21324.27,503844.23,34043.25,1471,539358.48,0,539358.48,199.88,204.14,186.81,0,4,0,0,107,20413.7
17/03/2022 00:00,Thursday,0,102,75,27,0,95.33,198,0,0,26924.21,1766.15,0,0,28690.36,28690.36,530768.44,35809.4,1471,568048.84,0,568048.84,263.96,267.01,251.63,0,5,0,0,107,27234.7
18/03/2022 00:00,Friday,2,100,60,40,0,93.46,195,0,0,25508.66,1294.7,0,0,26803.36,26803.36,556277.1,37104.1,1471,594852.2,0,594852.2,255.09,257.04,238.4,0,5,0,0,107,25704.16
19/03/2022 00:00,Saturday,2,100,61,39,0,93.46,196,0,0,25454.9,1439.75,0,0,26894.65,26894.65,581732,38543.85,1471,621746.85,0,621746.85,254.55,257.11,237.9,0,5,0,0,107,25710.9
20/03/2022 00:00,Sunday,0,94,81,13,0,87.85,175,1,0,8428.81,925.65,0,0,9354.46,9354.46,590160.81,39469.5,1471,631101.31,0,631101.31,89.67,91.87,78.77,0,13,0,0,107,8635.81
21/03/2022 00:00,Monday,10,91,78,13,0,85.05,154,0,0,6777.18,806.45,0,0,7583.63,7583.63,596937.99,40275.95,1471,638684.94,0,638684.94,74.47,78.14,63.34,0,6,0,0,107,7110.68
22/03/2022 00:00,Tuesday,2,99,77,22,0,92.52,155,0,0,7417.22,591.9,0,0,8009.12,8009.12,604355.21,40867.85,1471,646694.06,0,646694.06,74.92,79.51,69.32,0,6,0,0,107,7871.27
23/03/2022 00:00,Wednesday,6,96,76,20,0,89.72,166,0,0,8277.54,781.3,0,0,9058.84,9058.84,612632.75,41649.15,1471,655752.9,0,655752.9,86.22,86.18,77.36,0,5,0,0,107,8273.45
24/03/2022 00:00,Thursday,2,100,71,29,0,93.46,186,1,0,11126.03,1051.2,0,0,12177.23,12177.23,623758.78,42700.35,1471,667930.13,0,667930.13,111.26,113.33,103.98,0,5,0,0,107,11333.34
25/03/2022 00:00,Friday,4,99,63,36,0,92.52,173,1,0,17021.41,1741.2,0,0,18762.61,18762.61,640780.19,44441.55,1471,686692.74,0,686692.74,171.93,174.84,159.08,0,4,0,0,107,17308.91
26/03/2022 00:00,Saturday,1,102,65,37,0,95.33,188,2,0,20159.35,1669.75,0,0,21829.1,21829.1,660939.54,46111.3,1471,708521.84,0,708521.84,197.64,201.02,188.41,0,4,0,0,107,20504.35
27/03/2022 00:00,Sunday,7,95,86,9,0,88.79,170,1,0,7860.99,1078.7,0,0,8939.69,8939.69,668800.53,47190,1471,717461.53,0,717461.53,82.75,83.96,73.47,0,5,0,0,107,7975.82
28/03/2022 00:00,Monday,6,96,85,11,0,89.72,172,0,0,8143.75,373.15,0,0,8516.9,8516.9,676944.28,47563.15,1471,725978.43,0,725978.43,84.83,85.35,76.11,0,5,0,0,107,8193.45
29/03/2022 00:00,Tuesday,4,99,64,35,0,92.52,150,0,0,10084.79,730.9,0,0,10815.69,10815.69,687029.07,48294.05,1471,736794.12,0,736794.12,101.87,104.9,94.25,0,4,0,0,107,10385.29
30/03/2022 00:00,Wednesday,5,98,80,18,0,91.59,151,0,0,9298.68,814.3,0,0,10112.98,10112.98,696327.75,49108.35,1471,746907.1,0,746907.1,94.88,95.76,86.9,0,4,0,0,107,9384
31/03/2022 00:00,Thursday,0,103,83,20,0,96.26,157,0,0,10987.33,1002.1,0,0,11989.43,11989.43,707315.08,50110.45,1471,758896.53,0,758896.53,106.67,106.86,102.69,0,4,0,0,107,11006.64
01/04/2022 00:00,Friday,4,99,77,22,0,92.52,159,0,0,18046.42,964.05,0,0,19010.47,19010.47,725361.5,51074.5,1471,777907,0,777907,182.29,183.93,168.66,0,4,0,0,107,18209.33
02/04/2022 00:00,Saturday,4,99,73,26,0,92.52,164,5,0,19858.79,1195.75,150,0,21204.54,21204.54,745220.29,52270.25,1621,799111.54,0,799111.54,200.59,202,185.6,0,4,0,0,107,19997.69
03/04/2022 00:00,Sunday,20,83,80,3,0,77.57,149,1,0,8059,582.85,0,0,8641.85,8641.85,753279.29,52853.1,1621,807753.39,0,807753.39,97.1,101.45,75.32,0,4,0,0,107,8420
04/04/2022 00:00,Monday,4,99,85,14,0,92.52,172,1,0,9354.37,571.65,0,0,9926.02,9926.02,762633.66,53424.75,1621,817679.41,0,817679.41,94.49,95.21,87.42,0,4,0,0,107,9426.09
